ISO3,unique_id,Agglomeration_Name,Surface km2,africapolis_geometry_year,worldpop_year,ftm_return_period,ftm_flood_type,worldpop_population_ftm_total,worldpop_population_ftm_share,worldpop_built_surface_ftm_km2,worldpop_built_surface_ftm_share,worldpop_built_volume_ftm_m3,worldpop_built_volume_ftm_share,worldpop_population_total,worldpop_built_surface_km2,worldpop_built_volume_m3,africapolis_pop
NGA,NGA_3478,Getso,2.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,666.0,0.0510149368058215,0.02590877734375,0.0481388779149921,128429.7734375,0.0348078163477231,13055.0,0.538209,3689682.0,13040.0
NGA,NGA_3479,Gezawa,3.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,26988.0,0.955769,5651311.0,24140.0
NGA,NGA_3479,Gezawa,3.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,3203.0,0.1186823773528975,0.1000922265625,0.1047242864776949,587846.125,0.1040194257580232,26988.0,0.955769,5651311.0,24140.0
NGA,NGA_3495,Giade,3.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,26788.0,0.891473,5137737.0,23520.0
NGA,NGA_3495,Giade,3.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,26788.0,0.891473,5137737.0,23520.0
NGA,NGA_3498,Gidan Ami Akwiya,1.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,5.0,0.001669449081803,0.0004171111450195,0.0013502981357239,1314.22216796875,0.0009772142116528,2995.0,0.308903,1344866.0,11915.0
NGA,NGA_3498,Gidan Ami Akwiya,1.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,46.0,0.0153589315525876,0.0041618891601562,0.0134731263864586,13672.888671875,0.0101667293781499,2995.0,0.308903,1344866.0,11915.0
NGA,NGA_3499,Gidan Dala,1.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,4858.0,0.242646,1038461.0,11691.0
NGA,NGA_3499,Gidan Dala,1.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,20.0,0.0041169205434335,0.000851,0.0035071668191521,3680.111083984375,0.0035438125109988,4858.0,0.242646,1038461.0,11691.0
NGA,NGA_35,Abiriba,10.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,178.0,0.0023017638235141,0.0040145554199218,0.0016785244324148,36783.55859375,0.0017004894140559,77332.0,2.391717,21631160.0,43965.0
NGA,NGA_35,Abiriba,10.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,1288.0,0.0166554595768892,0.03356788671875,0.01403505795993,296055.4375,0.0136865261733536,77332.0,2.391717,21631160.0,43965.0
NGA,NGA_3519,Giri,5.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,197.0,0.0122749080939622,0.010850111328125,0.0104854078715371,69964.21875,0.0118219945371349,16049.0,1.034782,5918140.0,34806.0
NGA,NGA_3519,Giri,5.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,618.0,0.0385070720917191,0.03514177734375,0.0339605611073153,198498.109375,0.0335406241445792,16049.0,1.034782,5918140.0,34806.0
NGA,NGA_3521,Giringwe,2.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,105.0,0.0252100840336134,0.0093383330078125,0.0211031958920799,51119.0,0.0207805965920293,4165.0,0.442508,2459939.0,12444.0
NGA,NGA_3521,Giringwe,2.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,408.0,0.0979591836734693,0.03829978125,0.0865516131911739,197383.890625,0.0802393435873816,4165.0,0.442508,2459939.0,12444.0
NGA,NGA_3542,Glogbo/Seme [NGA],7.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,29798.0,1.388328,8064413.0,13400.0
NGA,NGA_3542,Glogbo/Seme [NGA],7.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,2766.0,0.0928250218135445,0.13317290625,0.0959232301372586,738318.625,0.0915526802756753,29798.0,1.388328,8064413.0,13400.0
NGA,NGA_3565,Gombe,73.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,2891.0,0.0060072352795722,0.13202334375,0.0057888147143014,1039047.5,0.0064767377932475,481253.0,22.806628,160427600.0,600870.0
NGA,NGA_3565,Gombe,73.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,27983.0,0.0581461310371052,1.30000375,0.057001138002514,9928829.0,0.0618897808107831,481253.0,22.806628,160427600.0,600870.0
NGA,NGA_3567,Gombi,12.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,2.0,2.513668070131339e-05,9.511111450195312e-05,3.0354401113807128e-05,333.6666564941406,1.4882563479300538e-05,79565.0,3.133355,22419972.0,84300.0
NGA,NGA_3567,Gombi,12.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,389.0,0.0048890843964054,0.0137749990234375,0.0043962458845031,62877.33203125,0.0028045232184612,79565.0,3.133355,22419972.0,84300.0
NGA,NGA_3584,Gota,4.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,10.0,0.0007849293563579,0.000515,0.0006302461876224,1813.5556640625,0.0003524870348737,12740.0,0.817141,5145028.0,19800.0
NGA,NGA_3584,Gota,4.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,101.0,0.007927786499215,0.0058976665039062,0.0072174404465156,29944.111328125,0.0058200094009449,12740.0,0.817141,5145028.0,19800.0
NGA,NGA_3619,Guai,3.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,5.0,0.0008112932013629,0.0005855555419921,0.0007724416099984,2217.888916015625,0.000521754933693,6163.0,0.758058,4250825.0,20025.0
NGA,NGA_3619,Guai,3.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,43.0,0.0069771215317215,0.0053415551757812,0.0070463673964013,20116.890625,0.0047324673739803,6163.0,0.758058,4250825.0,20025.0
NGA,NGA_3621,Gubio,3.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,19375.0,0.609411,3132948.0,25213.0
NGA,NGA_3621,Gubio,3.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,319.0,0.0164645161290322,0.0098465556640625,0.0161574957853771,36630.5546875,0.0116920404320467,19375.0,0.609411,3132948.0,25213.0
NGA,NGA_3623,Gudi,2.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,26.0,0.0037021216004556,0.0011322221679687,0.0030520914799974,4604.22216796875,0.0030683522916691,7023.0,0.370966,1500552.0,20075.0
NGA,NGA_3623,Gudi,2.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,110.0,0.0156628221557738,0.0057455556640625,0.0154880923428629,21974.22265625,0.0146440927447032,7023.0,0.370966,1500552.0,20075.0
NGA,NGA_3624,Gudumbali,2.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,11416.0,0.376431,1759190.0,17929.0
NGA,NGA_3624,Gudumbali,2.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,491.0,0.043009810791871,0.016864,0.0447997109696066,68366.328125,0.0388623901483068,11416.0,0.376431,1759190.0,17929.0
NGA,NGA_363,Aisegba,3.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,149.0,0.0066505981074808,0.0041755556640625,0.0063670107150726,13312.77734375,0.0038765666735921,22404.0,0.655811,3434167.0,28325.0
NGA,NGA_363,Aisegba,3.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,633.0,0.0282538832351365,0.016930556640625,0.0258162132697149,62371.66796875,0.0181620951947735,22404.0,0.655811,3434167.0,28325.0
NGA,NGA_3657,Gulak,5.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,2.0,9.124920156948626e-05,9.977777862548828e-05,9.889553158819005e-05,287.0,5.82402790987814e-05,21918.0,1.008921,4927861.0,30059.0
NGA,NGA_3657,Gulak,5.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,818.0,0.0373209234419198,0.03328022265625,0.0329859549521221,134956.875,0.0273865019731684,21918.0,1.008921,4927861.0,30059.0
NGA,NGA_3659,Gulma,2.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,13339.0,0.659314,3909360.0,18422.0
NGA,NGA_3659,Gulma,2.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,26.0,0.0019491716020691,0.0014151110839843,0.0021463385943334,5944.0,0.0015204534757607,13339.0,0.659314,3909360.0,18422.0
NGA,NGA_3662,Gumau,2.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,6806.0,0.497427,2640771.0,13760.0
NGA,NGA_3662,Gumau,2.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,6806.0,0.497427,2640771.0,13760.0
NGA,NGA_3663,Gumel 1,8.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,8.0,6.56464120132934e-05,0.000104444442749,4.374487933562189e-05,425.8888854980469,2.636007260802229e-05,121865.0,2.387581,16156590.0,63258.0
NGA,NGA_3663,Gumel 1,8.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,14631.0,0.1200590817708119,0.2938463125,0.1230728140741612,2244892.5,0.1389459347547966,121865.0,2.387581,16156590.0,63258.0
NGA,NGA_3664,Gumel 2,3.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,8415.0,0.491278,2098363.0,15230.0
NGA,NGA_3664,Gumel 2,3.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,8415.0,0.491278,2098363.0,15230.0
NGA,NGA_3665,Gummi,7.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,50630.0,2.064112,13589826.0,46772.0
NGA,NGA_3665,Gummi,7.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,5244.0,0.1035749555599447,0.205601,0.0996074825397071,1355017.375,0.0997082210618443,50630.0,2.064112,13589826.0,46772.0
NGA,NGA_3672,Gurin,2.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,11282.0,0.571306,3228675.0,13752.0
NGA,NGA_3672,Gurin,2.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,22.0,0.0019500088636766,0.001046,0.0018308927264898,5144.55615234375,0.0015933954802957,11282.0,0.571306,3228675.0,13752.0
NGA,NGA_3674,Guroji,2.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,6590.0,0.453798,3763395.0,12137.0
NGA,NGA_3674,Guroji,2.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,8.0,0.0012139605462822,0.0005132222290039,0.0011309486357452,4421.11083984375,0.0011747666242432,6590.0,0.453798,3763395.0,12137.0
NGA,NGA_3675,Gusau,45.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,2946.0,0.0060677711960058,0.081864109375,0.0063126079551369,575635.0,0.0057659020239289,485516.0,12.96835,99834336.0,290990.0
NGA,NGA_3675,Gusau,45.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,24871.0,0.0512259122253437,0.639401375,0.0493047592793223,5079328.5,0.0508775708189214,485516.0,12.96835,99834336.0,290990.0
NGA,NGA_3679,Guyuk,6.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,4.0,8.54646069696387e-05,4e-05,3.314814569272995e-05,100.0,1.5592304885692812e-05,46803.0,1.206704,6413420.0,54685.0
NGA,NGA_3679,Guyuk,6.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,90.0,0.0019229536568168,0.0027672224121093,0.0022932072920197,15079.888671875,0.0023513022181418,46803.0,1.206704,6413420.0,54685.0
NGA,NGA_3680,Gwadabawa,3.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,12.0,0.0005973418288615,0.000467777770996,0.0005585219491122,2484.33349609375,0.0005017195312124,20089.0,0.837528,4951638.0,23926.0
NGA,NGA_3680,Gwadabawa,3.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,898.0,0.0447010801931405,0.04104378125,0.049005861595075,224196.65625,0.0452772711272512,20089.0,0.837528,4951638.0,23926.0
NGA,NGA_3681,Gwadainya,5.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,19566.0,1.616855,9776052.0,36067.0
NGA,NGA_3681,Gwadainya,5.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,4.0,0.0002044362669937,0.000369888885498,0.0002287705981662,2754.333251953125,0.0002817429011172,19566.0,1.616855,9776052.0,36067.0
NGA,NGA_3683,Gwagwalada,30.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,1750.0,0.0090618640513263,0.0751871171875,0.0084113436993498,495162.4375,0.0077785858875065,193117.0,8.938776,63657128.0,244754.0
NGA,NGA_3683,Gwagwalada,30.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,18029.0,0.0933579125607792,0.71353175,0.0798243238224114,5285746.5,0.0830346367495561,193117.0,8.938776,63657128.0,244754.0
NGA,NGA_3685,Gwandu,4.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,397.0,0.0224623741088604,0.030064,0.0233275061123745,228559.65625,0.0242859670814994,17674.0,1.288779,9411182.0,31418.0
NGA,NGA_3685,Gwandu,4.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,2177.0,0.1231752857304515,0.147800328125,0.1146824460400115,1085942.75,0.1153885611817941,17674.0,1.288779,9411182.0,31418.0
NGA,NGA_3686,Gwano,1.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,2.0,0.0003297065611605,0.0001321111145019,0.0004322583336123,765.5555419921875,0.0004551081015802,6066.0,0.30563,1682140.0,10053.0
NGA,NGA_3686,Gwano,1.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,1591.0,0.2622815694032311,0.0734512265625,0.2403272799218008,473138.4375,0.2812717357057082,6066.0,0.30563,1682140.0,10053.0
NGA,NGA_3687,Gwantu,4.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,15163.0,0.756551,3528404.0,33369.0
NGA,NGA_3687,Gwantu,4.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,30.0,0.001978500296775,0.0011492221679687,0.0015190280205415,4363.77783203125,0.0012367568543826,15163.0,0.756551,3528404.0,33369.0
NGA,NGA_3688,Gwaram ,2.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,17989.0,0.891707,7040739.0,17755.0
NGA,NGA_3688,Gwaram ,2.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,27.0,0.0015009172271943,0.0011337778320312,0.0012714690274173,3085.888916015625,0.0004382904857026,17989.0,0.891707,7040739.0,17755.0
NGA,NGA_3689,Gwarzo,5.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,1455.0,0.0325970069002598,0.04739111328125,0.0331642246837436,310293.6875,0.0357686670592116,44636.0,1.428983,8675014.0,39040.0
NGA,NGA_3689,Gwarzo,5.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,5358.0,0.1200376377811631,0.163939,0.1147242479441673,1055077.375,0.1216225558829069,44636.0,1.428983,8675014.0,39040.0
NGA,NGA_369,Aiye,3.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,92.0,0.0054827175208581,0.002099,0.0058138246601446,5373.00048828125,0.0035173744326123,16780.0,0.361036,1527560.0,18410.0
NGA,NGA_369,Aiye,3.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,633.0,0.0377234803337306,0.013213666015625,0.0365993031598649,34816.5546875,0.0227922665476315,16780.0,0.361036,1527560.0,18410.0
NGA,NGA_3696,Gwoza,9.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,1515.0,0.024803536345776,0.0542474453125,0.0254607893885227,344908.125,0.0277199666982463,61080.0,2.130627,12442588.0,69612.0
NGA,NGA_3696,Gwoza,9.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,8800.0,0.1440733464309102,0.3085914375,0.1448359743399478,1872690.0,0.1505064701973576,61080.0,2.130627,12442588.0,69612.0
NGA,NGA_370,Aiye/Ankpa,4.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,50.0,0.0074593465612412,0.0047728891601562,0.006080725525443,12578.22265625,0.0034974695808532,6703.0,0.784921,3596378.0,19125.0
NGA,NGA_370,Aiye/Ankpa,4.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,318.0,0.0474414441294942,0.031565779296875,0.0402152309555675,119142.3203125,0.033128419846996,6703.0,0.784921,3596378.0,19125.0
NGA,NGA_3700,Hadejia,12.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,83.0,0.0004151328425096,0.00284322265625,0.0007473263834312,11756.6669921875,0.0004540257780634,199936.0,3.804526,25894272.0,144110.0
NGA,NGA_3700,Hadejia,12.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,62263.0,0.3114146526888604,1.16585,0.30643764821163,7707165.5,0.2976397830377312,199936.0,3.804526,25894272.0,144110.0
NGA,NGA_371,Aiyede 2,3.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,119.0,0.00576410753209,0.0032827778320312,0.0056245368944068,15725.888671875,0.0053289888308926,20645.0,0.583653,2951008.0,23780.0
NGA,NGA_371,Aiyede 2,3.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,601.0,0.029111164930976,0.01634777734375,0.0280094120029366,81925.328125,0.0277618115996296,20645.0,0.583653,2951008.0,23780.0
NGA,NGA_372,Aiyede 1,3.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,12119.0,0.71957,4404730.0,17286.0
NGA,NGA_372,Aiyede 1,3.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,7.0,0.0005776054129878,0.0002852222290039,0.0003963787109022,984.8888549804688,0.000223598008273,12119.0,0.71957,4404730.0,17286.0
NGA,NGA_374,Olode,3.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,48.0,0.0034283265481037,0.002623111328125,0.0035577693585368,15331.888671875,0.0028210953429094,14001.0,0.737291,5434729.0,23068.0
NGA,NGA_374,Olode,3.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,403.0,0.0287836583101207,0.020901333984375,0.0283488256121056,119924.1171875,0.0220662552240415,14001.0,0.737291,5434729.0,23068.0
NGA,NGA_3749,Hardawa,2.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,17042.0,0.550375,3228262.0,14110.0
NGA,NGA_3749,Hardawa,2.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,1.0,5.867855885459453e-05,1.511111068725586e-05,2.7456026685906627e-05,38.11111068725586,1.1805457762491353e-05,17042.0,0.550375,3228262.0,14110.0
NGA,NGA_375,Aiyepe Odo,3.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,17.0,0.0013660104459622,0.000797777770996,0.0013300774110552,2390.888916015625,0.0006516038391675,12445.0,0.599798,3669237.0,14712.0
NGA,NGA_375,Aiyepe Odo,3.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,402.0,0.0323021293692245,0.019845443359375,0.0330868781812793,67560.890625,0.0184127900773376,12445.0,0.599798,3669237.0,14712.0
NGA,NGA_376,Aiyete,4.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,21.0,0.0013537906137184,0.0010468889160156,0.0010755833280411,3577.333251953125,0.0005818248556353,15512.0,0.973322,6148471.0,34900.0
NGA,NGA_376,Aiyete,4.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,342.0,0.0220474471376998,0.022098111328125,0.0227038033950994,94688.453125,0.0154003252393969,15512.0,0.973322,6148471.0,34900.0
NGA,NGA_377,Aiyetoro,11.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,5.0,0.000179739736861,0.0005665555419921,0.000187683641783,3876.666748046875,0.0002020079107223,27818.0,3.018673,19190668.0,70814.0
NGA,NGA_377,Aiyetoro,11.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,1045.0,0.0375656050039542,0.09320421875,0.0308758910786295,581826.3125,0.0303181896794837,27818.0,3.018673,19190668.0,70814.0
NGA,NGA_378,Aiyetoro Gbede,7.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,121.0,0.0024745894431151,0.0030983334960937,0.0018800270724453,17926.0,0.0018158738738537,48897.0,1.648026,9871831.0,52010.0
NGA,NGA_378,Aiyetoro Gbede,7.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,977.0,0.0199807759167229,0.030153890625,0.0182969750628934,139547.453125,0.0141359240372935,48897.0,1.648026,9871831.0,52010.0
NGA,NGA_380,Ajagba,3.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,390.0,0.0180405217873993,0.01002433203125,0.0170634189220817,59867.66796875,0.0164271150340024,21618.0,0.587475,3644442.0,19823.0
NGA,NGA_380,Ajagba,3.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,906.0,0.0419095198445739,0.022758556640625,0.0387396172443508,133273.21875,0.0365688955263933,21618.0,0.587475,3644442.0,19823.0
NGA,NGA_3805,Hildi,3.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,4488.0,0.727612,3429599.0,23195.0
NGA,NGA_3805,Hildi,3.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,1.0,0.0002228163992869,8.422222137451172e-05,0.0001157515562889,323.4444580078125,9.430970151548694e-05,4488.0,0.727612,3429599.0,23195.0
NGA,NGA_381,Ajaokuta,8.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,137.0,0.0033150240762697,0.0039994445800781,0.0032882543522621,13438.3330078125,0.0026740354385111,41327.0,1.216282,5025488.0,78375.0
NGA,NGA_381,Ajaokuta,8.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,522.0,0.0126309676482686,0.014704556640625,0.0120897593161988,50708.99609375,0.0100903625864294,41327.0,1.216282,5025488.0,78375.0
NGA,NGA_382,Ajasse Ipo,2.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,168.0,0.0219063763202503,0.0112232236328125,0.0201818426966355,47978.5546875,0.0166356762746543,7669.0,0.556105,2884076.0,16492.0
NGA,NGA_382,Ajasse Ipo,2.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,387.0,0.0504629025948624,0.027527888671875,0.0495012428801665,116307.890625,0.0403276094752704,7669.0,0.556105,2884076.0,16492.0
NGA,NGA_3827,Hong,2.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,3875.0,0.458051,2019991.0,11317.0
NGA,NGA_3827,Hong,2.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,3875.0,0.458051,2019991.0,11317.0
NGA,NGA_3841,Hungu,1.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,42.0,0.0060510012966431,0.0017611110839843,0.0061971457767562,6515.66650390625,0.0043322337105102,6941.0,0.284181,1503997.0,10653.0
NGA,NGA_3841,Hungu,1.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,169.0,0.0243480766460164,0.006613888671875,0.0232735076302602,20830.556640625,0.0138501317759443,6941.0,0.284181,1503997.0,10653.0
NGA,NGA_3842,Hunkuyi,2.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,0.0,0.0,0.0,0.0,0.0,0.0,12257.0,0.590624,3761750.0,13161.0
NGA,NGA_3842,Hunkuyi,2.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,30.0,0.0024475809741372,0.0016354444580078,0.0027690111780215,7304.22265625,0.0019417086877782,12257.0,0.590624,3761750.0,13161.0
NGA,NGA_3851,Iba,1.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,50.0,0.0098347757671125,0.0032605556640625,0.0099015951121863,8955.3330078125,0.0052179653359431,5084.0,0.329296,1716250.0,10157.0
NGA,NGA_3851,Iba,1.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,286.0,0.0562549173878835,0.019456443359375,0.0590849672008618,52322.6640625,0.0304866214493809,5084.0,0.329296,1716250.0,10157.0
NGA,NGA_3853,Ibadan,578.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,6084.0,0.001517437436259,0.252606796875,0.0014159230946593,1918336.375,0.0012866329473682,4009391.0,178.40432,1490974080.0,3088477.0
NGA,NGA_3853,Ibadan,578.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,184610.0,0.0460443992616335,7.771807,0.0435628856969382,63739660.0,0.0427503474775362,4009391.0,178.40432,1490974080.0,3088477.0
NGA,NGA_3855,Ibaka,3.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,3.0,0.0003949447077409,0.0003844444580078,0.000559039880073,1932.4444580078125,0.000483053872618,7596.0,0.687687,4000474.0,10222.0
NGA,NGA_3855,Ibaka,3.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,5.0,0.0006582411795681,0.000744,0.0010818875447696,3422.111083984375,0.0008554264029673,7596.0,0.687687,4000474.0,10222.0
NGA,NGA_3858,Ibe,3.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,4.0,0.0002063770508719,0.000134333328247,0.0002406199904117,362.6666564941406,0.0001510635847865,19382.0,0.55828,2400755.0,18248.0
NGA,NGA_3858,Ibe,3.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,871.0,0.0449386028273655,0.02608122265625,0.0467171001222504,78377.328125,0.0326469498657713,19382.0,0.55828,2400755.0,18248.0
NGA,NGA_3862,Ibelu,2.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,41.0,0.0041401595476118,0.0020678889160156,0.0035644161765887,10812.4443359375,0.0033315598824011,9903.0,0.580148,3245460.0,14301.0
NGA,NGA_3862,Ibelu,2.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,598.0,0.060385741694436,0.0337516640625,0.058177678906934,162857.78125,0.0501801843960486,9903.0,0.580148,3245460.0,14301.0
NGA,NGA_3863,Ibi,5.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,186.0,0.0133687917774743,0.01378622265625,0.0132310224905034,75734.8984375,0.0125729018345321,13913.0,1.041962,6023661.0,36186.0
NGA,NGA_3863,Ibi,5.0,2015,2015,100,FLUVIAL_PLUVIAL_DEFENDED,488.0,0.0350751096097175,0.0331584453125,0.0318230850189354,176466.875,0.0292956185615359,13913.0,1.041962,6023661.0,36186.0
NGA,NGA_3864,Ibia,2.0,2015,2015,10,FLUVIAL_PLUVIAL_DEFENDED,18008.0,0.908944074298405,0.424754125,0.9308251336781206,2307797.0,0.9553559490007,19812.0,0.45632,2415641.0,14700.0
